Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q53GQ0	DHB12_HUMAN	reviewed	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1)	HSD17B12 SDR12C1	Homo sapiens (Human)	312
Q86SQ9	DHDDS_HUMAN	reviewed	Dehydrodolichyl diphosphate synthase complex subunit DHDDS (EC 2.5.1.87) (Cis-isoprenyltransferase) (CIT) (Cis-IPTase) (Cis-prenyltransferase subunit hCIT) (Epididymis tissue protein Li 189m)	DHDDS HDS	Homo sapiens (Human)	333
Q7Z5P4	DHB13_HUMAN	reviewed	17-beta-hydroxysteroid dehydrogenase 13 (17-beta-HSD 13) (EC 1.1.-.-) (Short chain dehydrogenase/reductase family 16C member 3) (Short-chain dehydrogenase/reductase 9)	HSD17B13 SCDR9 SDR16C3 HMFN0376 UNQ497/PRO1014	Homo sapiens (Human)	300
P51659	DHB4_HUMAN	reviewed	Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MPF-2) (Short chain dehydrogenase/reductase family 8C member 1) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)]	HSD17B4 EDH17B4 SDR8C1	Homo sapiens (Human)	736
O43143	DHX15_HUMAN	reviewed	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 (EC 3.6.4.13) (ATP-dependent RNA helicase #46) (DEAH box protein 15)	DHX15 DBP1 DDX15	Homo sapiens (Human)	795
P51570	GALK1_HUMAN	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	GALK1 GALK	Homo sapiens (Human)	392
Q9NRF9	DPOE3_HUMAN	reviewed	DNA polymerase epsilon subunit 3 (EC 2.7.7.7) (Arsenic-transactivated protein) (AsTP) (Chromatin accessibility complex 17 kDa protein) (CHRAC-17) (HuCHRAC17) (DNA polymerase II subunit 3) (DNA polymerase epsilon subunit p17)	POLE3 CHRAC17	Homo sapiens (Human)	147
Q8N608	DPP10_HUMAN	reviewed	Inactive dipeptidyl peptidase 10 (Dipeptidyl peptidase IV-related protein 3) (DPRP-3) (Dipeptidyl peptidase X) (DPP X) (Dipeptidyl peptidase-like protein 2) (DPL2)	DPP10 DPRP3 KIAA1492	Homo sapiens (Human)	796
Q7Z5Q5	DPOLN_HUMAN	reviewed	DNA polymerase nu (EC 2.7.7.7)	POLN	Homo sapiens (Human)	900
O60755	GALR3_HUMAN	reviewed	Galanin receptor type 3 (GAL3-R) (GALR-3)	GALR3 GALNR3	Homo sapiens (Human)	368
Q10472	GALT1_HUMAN	reviewed	Polypeptide N-acetylgalactosaminyltransferase 1 (EC 2.4.1.41) (Polypeptide GalNAc transferase 1) (GalNAc-T1) (pp-GaNTase 1) (Protein-UDP acetylgalactosaminyltransferase 1) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 1) [Cleaved into: Polypeptide N-acetylgalactosaminyltransferase 1 soluble form]	GALNT1	Homo sapiens (Human)	559
Q8TB45	DPTOR_HUMAN	reviewed	DEP domain-containing mTOR-interacting protein (DEP domain-containing protein 6)	DEPTOR DEPDC6	Homo sapiens (Human)	409
Q14117	DPYS_HUMAN	reviewed	Dihydropyrimidinase (DHP) (DHPase) (EC 3.5.2.2) (Dihydropyrimidine amidohydrolase) (Hydantoinase)	DPYS	Homo sapiens (Human)	519
Q8NEE6	DRC6_HUMAN	reviewed	Dynein regulatory complex subunit 6 (F-box and leucine-rich repeat protein 13) (F-box/LRR-repeat protein 13)	FBXL13 DRC6 FBL13	Homo sapiens (Human)	735
Q7Z7M9	GALT5_HUMAN	reviewed	Polypeptide N-acetylgalactosaminyltransferase 5 (EC 2.4.1.41) (Polypeptide GalNAc transferase 5) (GalNAc-T5) (pp-GaNTase 5) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)	GALNT5	Homo sapiens (Human)	940
P21918	DRD5_HUMAN	reviewed	D(1B) dopamine receptor (D(5) dopamine receptor) (D1beta dopamine receptor) (Dopamine D5 receptor)	DRD5 DRD1B DRD1L2	Homo sapiens (Human)	477
P07902	GALT_HUMAN	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	GALT	Homo sapiens (Human)	379
Q8TET4	GANC_HUMAN	reviewed	Neutral alpha-glucosidase C (EC 3.2.1.20)	GANC	Homo sapiens (Human)	914
A6NNS2	DRS7C_HUMAN	reviewed	Dehydrogenase/reductase SDR family member 7C (EC 1.1.-.-) (Short-chain dehydrogenase/reductase family 32C member 2)	DHRS7C SDR32C2	Homo sapiens (Human)	312
Q9UII6	DS13B_HUMAN	reviewed	Dual specificity protein phosphatase 13 isoform B (DUSP13B) (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP4) (Testis- and skeletal-muscle-specific DSP)	DUSP13 DUSP13B TMDP	Homo sapiens (Human)	198
P41250	GARS_HUMAN	reviewed	Glycine--tRNA ligase (EC 3.6.1.17) (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (AP-4-A synthetase) (Glycyl-tRNA synthetase) (GlyRS)	GARS	Homo sapiens (Human)	739
P54826	GAS1_HUMAN	reviewed	Growth arrest-specific protein 1 (GAS-1)	GAS1	Homo sapiens (Human)	345
Q14393	GAS6_HUMAN	reviewed	Growth arrest-specific protein 6 (GAS-6) (AXL receptor tyrosine kinase ligand)	GAS6 AXLLG	Homo sapiens (Human)	678
O60861	GAS7_HUMAN	reviewed	Growth arrest-specific protein 7 (GAS-7)	GAS7 KIAA0394	Homo sapiens (Human)	476
Q5JY77	GASP1_HUMAN	reviewed	G-protein coupled receptor-associated sorting protein 1 (GASP-1)	GPRASP1 GASP KIAA0443	Homo sapiens (Human)	1395
P32239	GASR_HUMAN	reviewed	Gastrin/cholecystokinin type B receptor (CCK-B receptor) (CCK-BR) (Cholecystokinin-2 receptor) (CCK2-R)	CCKBR CCKRB	Homo sapiens (Human)	447
P57055	DSCR6_HUMAN	reviewed	Protein ripply3 (Down syndrome critical region protein 6)	RIPPLY3 DSCR6	Homo sapiens (Human)	190
Q8IZU8	DSEL_HUMAN	reviewed	Dermatan-sulfate epimerase-like protein (EC 5.1.-.-)	DSEL C18orf4 NCAG1	Homo sapiens (Human)	1212
Q9UL01	DSE_HUMAN	reviewed	Dermatan-sulfate epimerase (DS epimerase) (EC 5.1.3.19) (Chondroitin-glucuronate 5-epimerase) (Squamous cell carcinoma antigen recognized by T-cells 2) (SART-2)	DSE SART2	Homo sapiens (Human)	958
Q86SJ6	DSG4_HUMAN	reviewed	Desmoglein-4 (Cadherin family member 13)	DSG4 CDHF13	Homo sapiens (Human)	1040
P23771	GATA3_HUMAN	reviewed	Trans-acting T-cell-specific transcription factor GATA-3 (GATA-binding factor 3)	GATA3	Homo sapiens (Human)	443
P43694	GATA4_HUMAN	reviewed	Transcription factor GATA-4 (GATA-binding factor 4)	GATA4	Homo sapiens (Human)	442
Q92908	GATA6_HUMAN	reviewed	Transcription factor GATA-6 (GATA-binding factor 6)	GATA6	Homo sapiens (Human)	595
Q9NRD8	DUOX2_HUMAN	reviewed	Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 2) (Long NOX 2) (NADH/NADPH thyroid oxidase p138-tox) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (p138 thyroid oxidase)	DUOX2 LNOX2 THOX2	Homo sapiens (Human)	1548
Q68J44	DUPD1_HUMAN	reviewed	Dual specificity phosphatase DUPD1 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase 27)	DUPD1 DUSP27	Homo sapiens (Human)	220
Q16698	DECR_HUMAN	reviewed	2,4-dienoyl-CoA reductase, mitochondrial (EC 1.3.1.34) (2,4-dienoyl-CoA reductase [NADPH]) (4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)	DECR1 DECR SDR18C1	Homo sapiens (Human)	335
Q9Y6V7	DDX49_HUMAN	reviewed	Probable ATP-dependent RNA helicase DDX49 (EC 3.6.4.13) (DEAD box protein 49)	DDX49	Homo sapiens (Human)	483
O94850	DEND_HUMAN	reviewed	Dendrin	DDN KIAA0749	Homo sapiens (Human)	711
P35659	DEK_HUMAN	reviewed	Protein DEK	DEK	Homo sapiens (Human)	375
P56937	DHB7_HUMAN	reviewed	3-keto-steroid reductase (EC 1.1.1.270) (17-beta-hydroxysteroid dehydrogenase 7) (17-beta-HSD 7) (Estradiol 17-beta-dehydrogenase 7) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 37C member 1)	HSD17B7 SDR37C1 UNQ2563/PRO6243	Homo sapiens (Human)	341
Q9NYP3	DONS_HUMAN	reviewed	Protein downstream neighbor of Son (B17)	DONSON C21orf60	Homo sapiens (Human)	566
Q9P104	DOK5_HUMAN	reviewed	Docking protein 5 (Downstream of tyrosine kinase 5) (Insulin receptor substrate 6) (IRS-6) (IRS6)	DOK5 C20orf180	Homo sapiens (Human)	306
P30046	DOPD_HUMAN	reviewed	D-dopachrome decarboxylase (EC 4.1.1.84) (D-dopachrome tautomerase) (Phenylpyruvate tautomerase II)	DDT	Homo sapiens (Human)	118
Q96FX2	DPH3_HUMAN	reviewed	DPH3 homolog (CSL-type zinc finger-containing protein 2) (DelGEF-interacting protein 1) (DelGIP1)	DPH3 DESR1 ZCSL2	Homo sapiens (Human)	82
Q14181	DPOA2_HUMAN	reviewed	DNA polymerase alpha subunit B (DNA polymerase alpha 70 kDa subunit)	POLA2	Homo sapiens (Human)	598
Q9HCU8	DPOD4_HUMAN	reviewed	DNA polymerase delta subunit 4 (DNA polymerase delta subunit p12)	POLD4 POLDS	Homo sapiens (Human)	107
P09884	DPOLA_HUMAN	reviewed	DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180)	POLA1 POLA	Homo sapiens (Human)	1462
Q9NP87	DPOLM_HUMAN	reviewed	DNA-directed DNA/RNA polymerase mu (Pol Mu) (EC 2.7.7.7) (Terminal transferase)	POLM polmu	Homo sapiens (Human)	494
Q6V1X1	DPP8_HUMAN	reviewed	Dipeptidyl peptidase 8 (DP8) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 1) (DPRP-1) (Dipeptidyl peptidase VIII) (DPP VIII) (Prolyl dipeptidase DPP8)	DPP8 DPRP1 MSTP097 MSTP135 MSTP141	Homo sapiens (Human)	898
Q6W0C5	DPPA3_HUMAN	reviewed	Developmental pluripotency-associated protein 3 (Stella-related protein)	DPPA3 STELLAR	Homo sapiens (Human)	159
Q16555	DPYL2_HUMAN	reviewed	Dihydropyrimidinase-related protein 2 (DRP-2) (Collapsin response mediator protein 2) (CRMP-2) (N2A3) (Unc-33-like phosphoprotein 2) (ULIP-2)	DPYSL2 CRMP2 ULIP2	Homo sapiens (Human)	572
Q6UX65	DRAM2_HUMAN	reviewed	DNA damage-regulated autophagy modulator protein 2 (Transmembrane protein 77)	DRAM2 TMEM77 PSEC0031 UNQ154/PRO180	Homo sapiens (Human)	266
P14416	DRD2_HUMAN	reviewed	D(2) dopamine receptor (Dopamine D2 receptor)	DRD2	Homo sapiens (Human)	443
Q6PKH6	DR4L2_HUMAN	reviewed	Dehydrogenase/reductase SDR family member 4-like 2 (EC 1.1.-.-) (Short chain dehydrogenase/reductase family 25C member 3)	DHRS4L2 SDR25C3	Homo sapiens (Human)	230
P21728	DRD1_HUMAN	reviewed	D(1A) dopamine receptor (Dopamine D1 receptor)	DRD1	Homo sapiens (Human)	446
P35462	DRD3_HUMAN	reviewed	D(3) dopamine receptor (Dopamine D3 receptor)	DRD3	Homo sapiens (Human)	400
Q8NCL4	GALT6_HUMAN	reviewed	Polypeptide N-acetylgalactosaminyltransferase 6 (EC 2.4.1.41) (Polypeptide GalNAc transferase 6) (GalNAc-T6) (pp-GaNTase 6) (Protein-UDP acetylgalactosaminyltransferase 6) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 6)	GALNT6	Homo sapiens (Human)	622
P21917	DRD4_HUMAN	reviewed	D(4) dopamine receptor (D(2C) dopamine receptor) (Dopamine D4 receptor)	DRD4	Homo sapiens (Human)	467
Q9HCQ5	GALT9_HUMAN	reviewed	Polypeptide N-acetylgalactosaminyltransferase 9 (EC 2.4.1.41) (Polypeptide GalNAc transferase 9) (GalNAc-T9) (pp-GaNTase 9) (Protein-UDP acetylgalactosaminyltransferase 9) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 9)	GALNT9	Homo sapiens (Human)	603
Q9Y295	DRG1_HUMAN	reviewed	Developmentally-regulated GTP-binding protein 1 (DRG-1) (Neural precursor cell expressed developmentally down-regulated protein 3) (NEDD-3) (Translation factor GTPase DRG1) (TRAFAC GTPase DRG1) (EC 3.6.5.-)	DRG1 NEDD3	Homo sapiens (Human)	367
A6NNA5	DRGX_HUMAN	reviewed	Dorsal root ganglia homeobox protein (Paired-related homeobox protein-like 1)	DRGX PRRXL1	Homo sapiens (Human)	263
Q9H4G4	GAPR1_HUMAN	reviewed	Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)	GLIPR2 C9orf19 GAPR1	Homo sapiens (Human)	154
Q9NY12	GAR1_HUMAN	reviewed	H/ACA ribonucleoprotein complex subunit 1 (Nucleolar protein family A member 1) (snoRNP protein GAR1)	GAR1 NOLA1	Homo sapiens (Human)	217
Q9H706	GARE1_HUMAN	reviewed	GRB2-associated and regulator of MAPK protein 1 (GRB2-associated and regulator of MAPK1)	GAREM1 C18orf11 FAM59A GAREM	Homo sapiens (Human)	876
O60469	DSCAM_HUMAN	reviewed	Down syndrome cell adhesion molecule (CHD2)	DSCAM	Homo sapiens (Human)	2012
P15976	GATA1_HUMAN	reviewed	Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein)	GATA1 ERYF1 GF1	Homo sapiens (Human)	413
P23769	GATA2_HUMAN	reviewed	Endothelial transcription factor GATA-2 (GATA-binding protein 2)	GATA2	Homo sapiens (Human)	480
Q9BWX5	GATA5_HUMAN	reviewed	Transcription factor GATA-5 (GATA-binding factor 5)	GATA5	Homo sapiens (Human)	397
P55265	DSRAD_HUMAN	reviewed	Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP)	ADAR ADAR1 DSRAD G1P1 IFI4	Homo sapiens (Human)	1226
Q7L5Y6	DET1_HUMAN	reviewed	DET1 homolog (De-etiolated-1 homolog)	DET1	Homo sapiens (Human)	550
Q8NBQ5	DHB11_HUMAN	reviewed	Estradiol 17-beta-dehydrogenase 11 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 11) (17-beta-HSD 11) (17bHSD11) (17betaHSD11) (17-beta-hydroxysteroid dehydrogenase XI) (17-beta-HSD XI) (17betaHSDXI) (Cutaneous T-cell lymphoma-associated antigen HD-CL-03) (CTCL-associated antigen HD-CL-03) (Dehydrogenase/reductase SDR family member 8) (Retinal short-chain dehydrogenase/reductase 2) (retSDR2) (Short chain dehydrogenase/reductase family 16C member 2)	HSD17B11 DHRS8 PAN1B SDR16C2 PSEC0029 UNQ207/PRO233	Homo sapiens (Human)	300
P52824	DGKQ_HUMAN	reviewed	Diacylglycerol kinase theta (DAG kinase theta) (EC 2.7.1.107) (Diglyceride kinase theta) (DGK-theta)	DGKQ DAGK4	Homo sapiens (Human)	942
O43323	DHH_HUMAN	reviewed	Desert hedgehog protein (DHH) (HHG-3) [Cleaved into: Desert hedgehog protein N-product; Desert hedgehog protein C-product]	DHH	Homo sapiens (Human)	396
O60231	DHX16_HUMAN	reviewed	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.4.13) (ATP-dependent RNA helicase #3) (DEAH-box protein 16)	DHX16 DBP2 DDX16 KIAA0577 PRP2	Homo sapiens (Human)	1041
Q7Z478	DHX29_HUMAN	reviewed	ATP-dependent RNA helicase DHX29 (EC 3.6.4.13) (DEAH box protein 29) (Nucleic acid helicase DDXx)	DHX29 DDX29	Homo sapiens (Human)	1369
Q8IYB7	DI3L2_HUMAN	reviewed	DIS3-like exonuclease 2 (hDIS3L2) (EC 3.1.13.-)	DIS3L2 FAM6A	Homo sapiens (Human)	885
Q8IX18	DHX40_HUMAN	reviewed	Probable ATP-dependent RNA helicase DHX40 (EC 3.6.4.13) (DEAH box protein 40) (Protein PAD)	DHX40 DDX40 ARG147	Homo sapiens (Human)	779
O43826	G6PT1_HUMAN	reviewed	Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19)	SLC37A4 G6PT G6PT1 PRO0685 TRG19	Homo sapiens (Human)	429
Q9BU89	DOHH_HUMAN	reviewed	Deoxyhypusine hydroxylase (hDOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase) (HEAT-like repeat-containing protein 1)	DOHH HLRC1	Homo sapiens (Human)	302
Q18PE1	DOK7_HUMAN	reviewed	Protein Dok-7 (Downstream of tyrosine kinase 7)	DOK7 C4orf25	Homo sapiens (Human)	504
Q9UPQ8	DOLK_HUMAN	reviewed	Dolichol kinase (EC 2.7.1.108) (Transmembrane protein 15)	DOLK KIAA1094 TMEM15 UNQ2422/PRO4980	Homo sapiens (Human)	538
Q6ZQY3	GADL1_HUMAN	reviewed	Acidic amino acid decarboxylase GADL1 (Aspartate 1-decarboxylase) (ADC) (HuADC) (EC 4.1.1.11) (Cysteine sulfinic acid decarboxylase) (CSADC) (HuCSADC) (EC 4.1.1.29) (Glutamate decarboxylase-like protein 1)	GADL1	Homo sapiens (Human)	521
Q8TEK3	DOT1L_HUMAN	reviewed	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.43) (DOT1-like protein) (Histone H3-K79 methyltransferase) (H3-K79-HMTase) (Lysine N-methyltransferase 4)	DOT1L KIAA1814 KMT4	Homo sapiens (Human)	1537
Q1HG43	DOXA1_HUMAN	reviewed	Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)	DUOXA1 NIP NUMBIP	Homo sapiens (Human)	343
Q1HG44	DOXA2_HUMAN	reviewed	Dual oxidase maturation factor 2 (Dual oxidase activator 2)	DUOXA2	Homo sapiens (Human)	320
Q9UKG1	DP13A_HUMAN	reviewed	DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)	APPL1 APPL DIP13A KIAA1428	Homo sapiens (Human)	709
P23743	DGKA_HUMAN	reviewed	Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha)	DGKA DAGK DAGK1	Homo sapiens (Human)	735
P49619	DGKG_HUMAN	reviewed	Diacylglycerol kinase gamma (DAG kinase gamma) (EC 2.7.1.107) (Diglyceride kinase gamma) (DGK-gamma)	DGKG DAGK3	Homo sapiens (Human)	791
P37058	DHB3_HUMAN	reviewed	Testosterone 17-beta-dehydrogenase 3 (EC 1.1.1.64) (17-beta-hydroxysteroid dehydrogenase type 3) (17-beta-HSD 3) (Short chain dehydrogenase/reductase family 12C member 2) (Testicular 17-beta-hydroxysteroid dehydrogenase)	HSD17B3 EDH17B3 SDR12C2	Homo sapiens (Human)	310
Q14147	DHX34_HUMAN	reviewed	Probable ATP-dependent RNA helicase DHX34 (EC 3.6.4.13) (DEAH box protein 34)	DHX34 DDX34 KIAA0134	Homo sapiens (Human)	1143
Q9H5Z1	DHX35_HUMAN	reviewed	Probable ATP-dependent RNA helicase DHX35 (EC 3.6.4.13) (DEAH box protein 35)	DHX35 C20orf15 DDX35	Homo sapiens (Human)	703
Q01459	DIAC_HUMAN	reviewed	Di-N-acetylchitobiase (EC 3.2.1.-)	CTBS CTB	Homo sapiens (Human)	385
Q9H2U1	DHX36_HUMAN	reviewed	ATP-dependent DNA/RNA helicase DHX36 (EC 3.6.4.12) (EC 3.6.4.13) (DEAD/H box polypeptide 36) (DEAH-box protein 36) (G4-resolvase-1) (G4R1) (MLE-like protein 1) (RNA helicase associated with AU-rich element protein)	DHX36 DDX36 KIAA1488 MLEL1 RHAU	Homo sapiens (Human)	1008
Q8IY37	DHX37_HUMAN	reviewed	Probable ATP-dependent RNA helicase DHX37 (EC 3.6.4.13) (DEAH box protein 37)	DHX37 DDX37 KIAA1517	Homo sapiens (Human)	1157
Q14562	DHX8_HUMAN	reviewed	ATP-dependent RNA helicase DHX8 (EC 3.6.4.13) (DEAH box protein 8) (RNA helicase HRH1)	DHX8 DDX8	Homo sapiens (Human)	1220
Q08211	DHX9_HUMAN	reviewed	ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (DExH-box helicase 9) (Leukophysin) (LKP) (Nuclear DNA helicase II) (NDH II) (RNA helicase A)	DHX9 DDX9 LKP NDH2	Homo sapiens (Human)	1270
Q99501	GA2L1_HUMAN	reviewed	GAS2-like protein 1 (GAS2-related protein on chromosome 22) (Growth arrest-specific protein 2-like 1)	GAS2L1 GAR22	Homo sapiens (Human)	681
P24522	GA45A_HUMAN	reviewed	Growth arrest and DNA damage-inducible protein GADD45 alpha (DNA damage-inducible transcript 1 protein) (DDIT-1)	GADD45A DDIT1 GADD45	Homo sapiens (Human)	165
O75293	GA45B_HUMAN	reviewed	Growth arrest and DNA damage-inducible protein GADD45 beta (Myeloid differentiation primary response protein MyD118) (Negative growth regulatory protein MyD118)	GADD45B MYD118	Homo sapiens (Human)	160
O95257	GA45G_HUMAN	reviewed	Growth arrest and DNA damage-inducible protein GADD45 gamma (Cytokine-responsive protein CR6) (DNA damage-inducible transcript 2 protein) (DDIT-2)	GADD45G CR6 DDIT2	Homo sapiens (Human)	159
Q13480	GAB1_HUMAN	reviewed	GRB2-associated-binding protein 1 (GRB2-associated binder 1) (Growth factor receptor bound protein 2-associated protein 1)	GAB1	Homo sapiens (Human)	694
Q9UQC2	GAB2_HUMAN	reviewed	GRB2-associated-binding protein 2 (GRB2-associated binder 2) (Growth factor receptor bound protein 2-associated protein 2) (pp100)	GAB2 KIAA0571	Homo sapiens (Human)	676
Q06547	GABP1_HUMAN	reviewed	GA-binding protein subunit beta-1 (GABP subunit beta-1) (GABPB-1) (GABP subunit beta-2) (GABPB-2) (Nuclear respiratory factor 2) (Transcription factor E4TF1-47) (Transcription factor E4TF1-53)	GABPB1 E4TF1B GABPB GABPB2	Homo sapiens (Human)	395
Q8TAK5	GABP2_HUMAN	reviewed	GA-binding protein subunit beta-2 (GABP subunit beta-2) (GABPB-2)	GABPB2	Homo sapiens (Human)	448
Q06546	GABPA_HUMAN	reviewed	GA-binding protein alpha chain (GABP subunit alpha) (Nuclear respiratory factor 2 subunit alpha) (Transcription factor E4TF1-60)	GABPA E4TF1A	Homo sapiens (Human)	454
P80404	GABT_HUMAN	reviewed	4-aminobutyrate aminotransferase, mitochondrial (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (GABA-T) (L-AIBAT)	ABAT GABAT	Homo sapiens (Human)	500
P09172	DOPO_HUMAN	reviewed	Dopamine beta-hydroxylase (EC 1.14.17.1) (Dopamine beta-monooxygenase) [Cleaved into: Soluble dopamine beta-hydroxylase]	DBH	Homo sapiens (Human)	617
Q86YN1	DOPP1_HUMAN	reviewed	Dolichyldiphosphatase 1 (EC 3.6.1.43) (Dolichyl pyrophosphate phosphatase 1)	DOLPP1 LSFR2	Homo sapiens (Human)	238
Q9H4A9	DPEP2_HUMAN	reviewed	Dipeptidase 2 (EC 3.4.13.19)	DPEP2 UNQ284/PRO323	Homo sapiens (Human)	486
Q9H4B8	DPEP3_HUMAN	reviewed	Dipeptidase 3 (EC 3.4.13.19)	DPEP3 UNQ834/PRO1772	Homo sapiens (Human)	488
P22466	GALA_HUMAN	reviewed	Galanin peptides [Cleaved into: Galanin; Galanin message-associated peptide (GMAP)]	GAL GAL1 GALN GLNN	Homo sapiens (Human)	123
Q9BTV6	DPH7_HUMAN	reviewed	Diphthine methyltransferase (EC 3.1.1.97) (Diphthamide biosynthesis protein 7) (WD repeat-containing protein 85)	DPH7 C9orf112 WDR85	Homo sapiens (Human)	452
O60762	DPM1_HUMAN	reviewed	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83) (Dolichol-phosphate mannose synthase subunit 1) (DPM synthase subunit 1) (Dolichyl-phosphate beta-D-mannosyltransferase subunit 1) (Mannose-P-dolichol synthase subunit 1) (MPD synthase subunit 1)	DPM1	Homo sapiens (Human)	260
Q9UIK4	DAPK2_HUMAN	reviewed	Death-associated protein kinase 2 (DAP kinase 2) (EC 2.7.11.1) (DAP-kinase-related protein 1) (DRP-1)	DAPK2	Homo sapiens (Human)	370
Q9Y4B6	DCAF1_HUMAN	reviewed	DDB1- and CUL4-associated factor 1 (HIV-1 Vpr-binding protein) (VprBP) (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1) (Vpr-interacting protein)	DCAF1 KIAA0800 RIP VPRBP	Homo sapiens (Human)	1507
P17707	DCAM_HUMAN	reviewed	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase alpha chain; S-adenosylmethionine decarboxylase beta chain]	AMD1 AMD	Homo sapiens (Human)	334
Q9NPI6	DCP1A_HUMAN	reviewed	mRNA-decapping enzyme 1A (EC 3.-.-.-) (Smad4-interacting transcriptional co-activator) (Transcription factor SMIF)	DCP1A SMIF	Homo sapiens (Human)	582
P06132	DCUP_HUMAN	reviewed	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	UROD	Homo sapiens (Human)	367
P35638	DDIT3_HUMAN	reviewed	DNA damage-inducible transcript 3 protein (DDIT-3) (C/EBP zeta) (C/EBP-homologous protein) (CHOP) (C/EBP-homologous protein 10) (CHOP-10) (CCAAT/enhancer-binding protein homologous protein) (Growth arrest and DNA damage-inducible protein GADD153)	DDIT3 CHOP CHOP10 GADD153	Homo sapiens (Human)	169
Q9GZR7	DDX24_HUMAN	reviewed	ATP-dependent RNA helicase DDX24 (EC 3.6.4.13) (DEAD box protein 24)	DDX24	Homo sapiens (Human)	859
Q9UHL0	DDX25_HUMAN	reviewed	ATP-dependent RNA helicase DDX25 (EC 3.6.4.13) (DEAD box protein 25) (Gonadotropin-regulated testicular RNA helicase)	DDX25 GRTH	Homo sapiens (Human)	483
